@relation mice-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.NominalToBinary-R78-80-weka.filters.unsupervised.attribute.RandomProjection-M-N32-R5-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute K11 numeric
@attribute K12 numeric
@attribute K13 numeric
@attribute K14 numeric
@attribute K15 numeric
@attribute K16 numeric
@attribute K17 numeric
@attribute K18 numeric
@attribute K19 numeric
@attribute K20 numeric
@attribute K21 numeric
@attribute K22 numeric
@attribute K23 numeric
@attribute K24 numeric
@attribute K25 numeric
@attribute K26 numeric
@attribute K27 numeric
@attribute K28 numeric
@attribute K29 numeric
@attribute K30 numeric
@attribute K31 numeric
@attribute K32 numeric
@attribute class {c-CS-m,c-SC-m,c-CS-s,c-SC-s,t-CS-m,t-SC-m,t-CS-s,t-SC-s}

@data
-4.477036,1.098108,-2.092144,3.750999,-17.915779,7.040949,-5.791103,12.658252,-4.361212,-3.866731,3.836025,13.699509,-1.058998,-5.663797,-16.210132,4.316186,-10.42793,-0.443892,15.19351,-9.990351,-3.424251,12.598738,9.061281,-5.111379,2.230097,18.654615,6.797738,-3.211402,3.739085,12.462286,-12.574547,-13.803165,t-CS-s
-3.998765,1.098849,-1.982862,3.704195,-17.497468,6.916571,-5.578058,12.270478,-4.245582,-3.574946,3.827633,12.497898,-1.391639,-5.592072,-15.515981,4.423272,-9.722831,0.524818,15.041167,-9.873176,-3.684765,12.206839,9.022499,-5.16368,2.320893,18.236876,7.008101,-3.109019,2.816805,11.558999,-12.354715,-13.968434,t-CS-s
-4.872791,0.275756,-0.640015,2.360603,-16.12567,6.531964,-5.869236,11.857968,-5.53829,-4.156915,2.323901,11.273335,-0.010236,-5.2704,-15.947743,3.151854,-9.42709,-0.350534,14.006482,-9.948475,-4.248766,11.610652,9.606349,-3.343107,2.745058,17.649425,6.065152,-2.706385,2.717614,11.705102,-12.50735,-13.986063,t-CS-s
-4.277597,0.406304,-0.656409,2.602051,-15.901326,6.547649,-5.645651,11.717128,-5.303316,-3.8702,2.479334,12.303434,-0.464874,-5.001842,-15.67728,3.041163,-9.311018,-1.162052,14.07077,-9.633743,-4.160592,11.28255,9.576835,-3.736231,1.019934,17.490175,4.854469,-2.564672,3.806332,12.865968,-12.288788,-12.603791,t-CS-s
-4.131255,-2.912095,2.910467,2.636001,-15.725293,6.459046,-5.363617,11.362929,-1.305294,-3.873493,2.108266,10.708757,-0.530217,-4.843375,-15.805052,7.103142,-12.385904,-3.107071,9.877209,-9.51446,-0.227766,11.037307,5.331095,-3.93767,2.965869,17.086077,6.40325,-2.387634,2.288117,7.270718,-12.18346,-10.031264,t-CS-s
-4.817334,-0.583396,-0.0201,2.222436,-14.359339,5.688379,-5.478271,10.870346,-5.546209,-4.317894,1.789435,10.241275,-0.191014,-4.58611,-15.010829,2.798765,-8.467688,-0.786417,13.034302,-8.679244,-4.385272,10.42731,9.359538,-2.356705,2.689184,16.424613,5.504979,-2.071084,2.42717,10.947065,-11.940372,-12.788963,t-CS-s
-4.819421,-0.43042,0.21034,1.960177,-14.612469,6.054759,-5.766887,11.245839,-5.0704,-4.158893,1.612562,10.380813,-0.137946,-4.47136,-15.409032,3.115473,-8.802481,-0.774261,12.751223,-8.95092,-3.831243,10.609014,9.109692,-2.630112,2.90636,16.657822,5.859039,-1.95671,2.196547,10.750678,-11.92637,-12.977512,t-CS-s
-4.45342,0.269157,-0.631201,2.020808,-14.706899,6.10845,-5.610071,11.11422,-5.484092,-3.79373,1.623531,10.041861,-0.447042,-4.286483,-15.093356,2.658301,-8.033595,0.478936,13.377598,-8.872823,-4.35982,10.412078,9.69729,-2.616306,2.847625,16.660314,5.864217,-1.871299,2.057032,10.940745,-11.987085,-13.533218,t-CS-s
-4.784356,-1.658047,0.89595,1.204458,-13.360117,5.032048,-6.077389,10.050819,-5.134093,-4.67609,1.996677,9.617001,0.071397,-3.492648,-14.479054,2.440397,-8.406871,-0.947712,11.924612,-7.712161,-4.086973,9.479473,8.946747,-1.553641,3.335895,15.924984,4.874382,-1.726746,1.888083,10.089688,-11.202491,-11.663149,t-CS-s
-4.676549,-0.763448,0.325799,1.448284,-13.774165,5.538082,-6.004878,10.52935,-5.355179,-4.793833,1.550826,9.466738,0.060145,-3.615516,-14.880426,2.429693,-8.272107,-0.562698,12.41322,-8.131419,-4.104746,9.746841,9.551309,-1.54889,2.927263,16.167123,5.3546,-1.683233,1.927227,10.462034,-11.231246,-12.536845,t-CS-s
-4.291641,-0.561806,-0.110683,1.255718,-13.368308,5.109009,-5.73092,9.889402,-5.441319,-4.456539,1.454275,9.023546,-0.086864,-3.205302,-14.123487,1.836348,-7.488205,0.199394,12.167181,-7.628615,-4.175919,9.243165,9.315924,-1.919563,2.877948,15.376073,4.960528,-1.951183,1.887101,10.374804,-10.846031,-12.01524,t-CS-s
-3.845629,-1.841717,1.441981,1.146179,-13.144253,4.519404,-5.428145,9.426499,-5.14474,-4.524642,2.193287,8.996232,0.154662,-3.166792,-13.678916,2.944102,-7.880731,-0.596835,11.144555,-6.675596,-3.912994,8.692072,8.469015,-0.608118,2.56245,14.884947,4.091928,-1.57374,1.987814,9.82589,-11.025841,-10.407433,t-CS-s
-4.014395,-1.846028,1.600791,1.247563,-13.212577,4.696494,-5.547715,9.770861,-4.452777,-4.616643,2.170781,8.989065,-0.055642,-3.445886,-14.058123,3.371948,-8.430589,-0.867068,11.036191,-7.083965,-3.460712,8.623947,8.34989,-0.857819,2.733346,15.121171,4.37461,-1.835853,2.163208,9.711323,-11.271428,-10.701471,t-CS-s
-3.684015,-0.82592,0.944901,1.559784,-13.568489,5.139821,-6.164798,10.1539,-4.282395,-4.587151,2.534804,9.354661,-0.305383,-3.552374,-15.049706,3.607453,-8.193913,0.088998,11.991014,-7.377799,-3.710351,8.561442,9.123117,-1.255571,2.620274,15.806763,4.931474,-1.964684,2.257474,10.257664,-11.693667,-11.890219,t-CS-s
-5.943785,-0.607087,-1.0081,1.720062,-16.233179,7.308981,-5.895596,12.580242,-6.631496,-2.888177,1.97897,11.72738,-0.424597,-5.892865,-15.384139,1.659857,-11.410531,-0.486128,13.857515,-11.132377,-4.216096,12.226498,9.841353,-4.590475,2.295743,18.395732,5.654607,-2.848655,2.154993,11.962946,-11.987201,-14.24621,t-CS-s
-5.980908,-0.095265,-1.271878,2.351576,-15.990962,7.79714,-6.086536,12.415699,-6.024248,-2.831695,1.58616,11.444825,-0.547985,-5.797656,-15.077206,1.943157,-11.878756,-0.200651,13.557383,-10.750245,-3.688011,11.732684,9.296682,-4.485835,1.776469,17.978142,5.765701,-2.215411,2.526411,11.829585,-11.915799,-14.492668,t-CS-s
-5.612996,0.863204,-2.009354,2.433651,-15.977708,7.888134,-6.362408,12.621934,-6.214458,-2.703612,1.797368,11.352178,-0.936477,-6.122169,-15.458349,1.661814,-11.038178,0.699296,14.531579,-11.018947,-4.119937,11.702347,10.188228,-4.734873,1.830438,18.340653,5.862633,-2.761883,2.299779,12.381435,-12.040055,-15.671881,t-CS-s
-5.463418,-1.710435,0.597661,0.526377,-14.50794,6.575114,-5.815288,10.909045,-6.532217,-3.60817,1.328842,9.739947,0.33823,-4.542726,-13.718615,1.23838,-10.664083,-0.771781,12.107906,-9.220527,-3.698698,10.572407,8.769955,-2.931402,2.168112,17.309217,4.395997,-2.416881,1.719911,10.922491,-11.109696,-12.040365,t-CS-s
-5.581483,-1.280017,0.192226,0.418089,-14.216004,6.539547,-5.96374,10.73668,-6.525441,-3.653453,1.467428,9.660941,0.350598,-4.75671,-13.645929,0.794403,-10.165316,-0.069277,12.349534,-9.043702,-4.271979,10.216304,9.198704,-3.014903,2.347409,17.044717,4.358027,-2.766097,1.46399,11.299945,-10.745536,-12.450889,t-CS-s
-4.875444,-0.906403,0.07427,0.907983,-14.035535,6.93293,-5.763785,10.905392,-5.915068,-2.892371,1.218037,9.902758,-0.350674,-4.821034,-13.352896,1.386567,-10.2415,-0.091464,12.122052,-8.977656,-3.628627,9.766792,8.88784,-3.375471,1.767338,16.673405,4.382541,-2.226629,1.745602,11.208821,-10.815305,-12.256953,t-CS-s
-5.247899,-1.94064,0.944283,0.147245,-12.470754,5.529875,-5.541338,9.722493,-6.545862,-3.809284,0.86817,8.46839,0.374847,-3.893039,-12.291027,0.652444,-9.149148,-0.798075,11.247155,-7.834644,-4.161936,9.016277,8.81502,-1.98997,1.853286,15.563606,3.720741,-2.319412,1.353435,10.429336,-10.104909,-11.103168,t-CS-s
-4.984399,-1.412791,0.313415,0.423869,-12.959731,6.11659,-6.036157,9.791813,-6.007495,-3.479905,1.143671,8.591864,0.050574,-3.909672,-12.690331,0.818947,-9.299622,-0.291712,11.801844,-7.932211,-4.044193,8.775796,9.179817,-2.366501,1.912352,15.777284,3.964555,-2.255823,1.436007,10.680393,-10.158755,-11.947162,t-CS-s
-4.670359,-1.341304,0.367035,0.387978,-12.671211,6.055632,-5.561338,10.043809,-5.917678,-3.176569,0.87382,8.541456,-0.258443,-4.184079,-12.431395,1.047567,-9.41061,-0.255626,11.44503,-8.108695,-3.935926,8.997103,9.018399,-2.287833,1.607733,15.865336,4.127235,-1.998716,1.523763,10.578975,-10.258227,-11.541368,t-CS-s
-4.92457,-1.155195,0.144136,0.784113,-12.300606,6.109956,-5.480896,9.694841,-6.012416,-2.764892,0.089841,8.442514,-0.681003,-4.202387,-12.506969,1.739907,-9.287256,-0.616362,11.19505,-8.249961,-3.592914,8.932522,8.604816,-1.900914,2.057494,15.399539,4.103667,-0.873717,1.321932,9.798133,-10.284263,-12.11167,t-CS-s
-4.650439,-1.079125,0.238178,1.041922,-12.592934,6.201303,-5.452754,9.824627,-6.347661,-3.08034,0.190701,8.795683,-0.678328,-4.366079,-13.001258,1.700957,-9.114781,-0.552121,11.666142,-8.719024,-3.765016,8.958823,9.147627,-2.71298,2.139644,15.251418,4.282787,-1.121617,1.407016,10.230479,-10.296479,-12.428779,t-CS-s
-4.44314,-1.252427,-0.865225,0.949869,-12.231911,6.390022,-5.411072,9.922335,-6.196583,-2.83232,0.138169,7.970849,-0.49558,-3.669944,-12.096399,1.724272,-10.446302,-1.325305,11.48751,-8.839059,-4.523289,8.895803,9.189874,-2.720565,2.019438,16.280507,4.936535,-1.204842,0.864203,11.071728,-10.380825,-12.237931,t-CS-s
-4.486765,-2.289834,1.198505,0.2796,-11.892276,5.218361,-6.04445,9.242516,-5.280515,-4.193841,1.043256,7.926514,-0.193519,-3.472362,-12.914181,1.981826,-9.523176,-0.810525,10.522313,-7.338961,-3.341065,8.177518,8.26689,-1.116582,2.277016,15.09895,3.408387,-1.88626,1.566926,9.670495,-9.97738,-11.285317,t-CS-s
-4.092666,-2.49222,1.556705,0.071291,-12.584903,5.555103,-5.297173,9.336055,-5.521544,-3.898519,1.020769,8.194246,-0.036614,-3.33871,-12.859764,1.972962,-9.678475,-0.966384,10.352076,-7.556903,-3.288137,8.50349,8.314902,-1.470037,1.813923,15.176196,3.402318,-2.01632,1.532023,9.745354,-10.204409,-10.70344,t-CS-s
-4.373827,-2.560262,1.462873,0.25638,-12.585253,5.444901,-5.816107,9.471483,-5.424953,-4.15039,0.915947,8.154104,0.008922,-3.887306,-13.154895,2.266466,-9.976069,-1.104576,10.814038,-8.016776,-3.48119,8.471559,8.368984,-1.655887,2.15264,15.593349,3.571108,-2.222169,1.462513,9.782907,-10.131349,-11.376155,t-CS-s
-6.324445,-1.132339,0.701491,0.396718,-13.927661,7.595036,-3.961618,10.617584,-0.321566,0.654532,-0.569602,7.669254,0.403403,-6.680854,-14.289211,1.967057,-9.416124,-3.471624,8.057729,-9.263131,-3.418845,10.142448,7.066984,-5.734456,1.396416,12.840153,3.172093,-3.557111,-0.416555,9.523319,-10.253301,-14.812065,t-SC-s
-6.254096,-1.163561,0.912399,0.173733,-14.005998,7.474078,-4.175974,10.589338,-0.033636,0.671752,-0.280781,7.419382,0.352358,-6.615035,-14.779688,2.399476,-9.329234,-3.183092,8.092877,-9.678916,-3.688911,9.931465,7.182361,-5.850298,1.475425,12.906086,3.050225,-3.91443,-0.383821,9.582678,-10.376902,-15.122759,t-SC-s
-5.72311,-0.471277,0.224143,0.562359,-14.14746,8.227626,-3.925688,10.859496,0.531876,1.438144,-0.310065,7.829895,-0.12061,-7.128548,-15.165454,2.826632,-9.253175,-2.805202,8.604362,-9.810268,-3.653356,10.058322,7.408849,-6.356465,1.4382,13.216157,3.253245,-3.645186,-0.35622,9.825683,-10.920104,-16.090173,t-SC-s
-6.439836,-2.210807,1.906366,-0.275815,-12.87265,5.876873,-3.942757,9.925325,-1.107524,-0.590614,-0.905923,6.70498,0.885478,-5.890379,-13.103371,2.080328,-9.177318,-4.004786,7.202331,-8.716856,-3.130985,9.363366,6.399954,-4.217911,1.204567,12.818601,2.670084,-3.679919,-0.039865,8.712626,-9.682585,-12.892903,t-SC-s
-6.141759,-1.634503,1.696942,-0.147356,-12.55636,6.266087,-4.054883,10.006884,-0.269131,-0.293202,-0.756456,6.437813,0.47706,-6.249783,-13.773975,2.7644,-9.089413,-3.450664,7.482054,-9.02615,-3.111009,9.067625,6.544833,-4.741066,1.230982,12.851051,2.83566,-3.627451,-0.070898,8.846605,-9.898762,-13.792104,t-SC-s
-5.761632,-1.188603,1.341118,0.188681,-12.946562,6.832048,-3.956037,10.165766,-0.097149,0.088071,-0.4929,6.974619,0.283156,-6.280352,-14.374302,2.928671,-8.903069,-2.890666,7.879149,-8.845748,-3.336325,9.15048,6.786353,-5.014459,1.437689,12.869572,2.920832,-3.494385,-0.086963,9.263985,-10.499377,-14.584277,t-SC-s
-6.322354,-2.74713,3.066842,-0.958726,-10.807735,3.92742,-3.154028,8.651216,-1.548459,-1.783126,-1.166772,5.729979,0.908066,-4.973698,-11.099624,2.209634,-7.677807,-4.140355,5.868515,-6.872067,-2.611569,8.191116,5.287747,-2.562496,1.111069,11.768759,1.921561,-3.256243,0.203483,7.780341,-8.848641,-10.219363,t-SC-s
-6.095407,-1.969512,2.466201,-0.247072,-11.005234,4.899101,-3.492705,9.144485,-0.787243,-1.274696,-1.032808,5.82961,0.431871,-5.444785,-12.229919,2.737373,-7.931386,-3.725858,6.716877,-7.490851,-2.904563,8.265315,5.998835,-3.138279,1.046548,12.047345,2.528077,-3.140085,0.048071,8.284086,-9.54417,-12.060154,t-SC-s
-5.535201,-1.390478,2.017808,-0.202193,-11.633825,5.366581,-3.70023,9.428133,-0.292407,-0.73144,-0.764593,5.824464,0.303358,-5.774143,-12.985568,2.882936,-8.039506,-2.997454,7.261841,-7.965998,-3.024677,8.188369,6.283513,-3.885991,1.023969,12.283044,2.510973,-3.510243,0.201798,8.743157,-9.933907,-12.995884,t-SC-s
-5.938735,-3.159328,3.714116,-1.111381,-10.182358,3.310044,-3.232144,8.03485,-1.726049,-2.303822,-1.096272,5.110816,0.888397,-4.596613,-10.388067,2.677589,-7.485302,-4.373194,5.601598,-6.388039,-2.400006,7.503873,4.992297,-1.950649,0.760318,11.47828,1.513487,-3.409707,0.134901,7.493319,-8.322307,-9.392938,t-SC-s
-6.009186,-2.917035,3.507817,-0.880126,-10.055116,3.417757,-3.392021,8.075062,-1.170047,-2.100352,-1.114975,4.892169,0.818543,-4.904357,-10.601289,2.996366,-7.744934,-4.187271,5.463436,-6.662113,-2.241267,7.31126,4.784165,-2.214065,1.048713,11.503041,1.745304,-3.318043,0.149736,7.220568,-8.478119,-9.831631,t-SC-s
-5.676377,-2.100782,2.620936,-0.455962,-10.38706,4.494466,-3.812699,8.828111,-0.410491,-1.379868,-1.007456,5.16652,0.393865,-5.354069,-11.848747,3.201691,-7.999655,-3.608572,6.771678,-7.195559,-2.803414,7.371577,5.735172,-2.88753,0.86235,12.173575,2.129844,-3.541543,0.296802,8.272728,-9.466635,-11.85599,t-SC-s
-5.954252,-3.042811,3.670952,-1.295118,-9.371067,2.813497,-3.325035,7.536969,-1.276175,-2.329709,-0.997983,4.647323,0.719122,-4.254067,-9.804199,2.914602,-6.998372,-4.037563,5.170319,-5.919731,-2.296157,6.736683,4.60523,-1.454637,1.149082,10.852618,1.421383,-3.19863,0.087533,7.127328,-8.051062,-9.050476,t-SC-s
-5.934446,-2.870699,3.46445,-1.067383,-9.376447,2.650602,-3.472474,7.467308,-1.181749,-2.645727,-1.035598,4.409658,0.770995,-4.247765,-10.02092,2.903499,-6.831922,-3.826005,5.309087,-5.99693,-2.324703,6.523468,4.781371,-1.677444,1.137057,10.775807,1.369257,-3.328565,0.259136,7.223487,-7.981979,-9.308046,t-SC-s
-5.747701,-2.42865,2.972947,-0.726422,-9.980579,3.999918,-4.015834,8.346607,-0.484959,-1.929522,-0.84774,4.986221,0.545899,-4.883351,-11.585989,3.396049,-7.783848,-3.668101,6.350306,-6.9223,-2.774305,6.89475,5.714912,-2.287154,0.99732,11.740736,1.866531,-3.521526,0.284588,8.010425,-8.96368,-11.306717,t-SC-s
-8.466181,-0.060204,-1.316712,0.628788,-13.809646,6.544859,-5.890445,11.529017,-1.605379,-0.551104,-0.526996,6.571506,-0.653456,-7.079493,-13.912896,1.814846,-10.489398,-1.629422,11.977493,-11.83766,-4.084737,10.433344,9.07087,-5.998908,1.59878,16.4406,3.590798,-4.040438,1.368682,10.96772,-10.595712,-17.704417,t-SC-s
-8.313357,-0.7902,-0.429997,0.625731,-13.324859,6.044949,-5.895929,10.994707,-1.256572,-0.560318,-0.211845,6.480544,-0.611412,-7.038136,-13.224158,2.332482,-10.597328,-2.001731,11.089367,-11.222901,-3.511915,9.954351,8.186109,-5.907736,1.660439,15.653323,3.255301,-3.863907,1.355475,10.295634,-10.324964,-16.44572,t-SC-s
-8.19851,-1.276116,0.071146,0.360123,-13.522188,5.763545,-5.436712,11.135718,-2.06858,-0.756085,-0.469384,6.469341,-0.440015,-6.837639,-13.07615,1.774216,-10.542399,-2.281033,10.98702,-10.813687,-3.619328,10.415908,8.491502,-5.391663,1.330955,15.79431,2.969483,-3.820528,1.371533,10.363255,-10.562138,-15.432931,t-SC-s
-7.796409,-1.219475,0.011653,-0.007706,-12.825048,5.234225,-5.089441,10.374617,-2.090573,-1.204707,-0.841366,5.633261,-0.103203,-5.825885,-12.638513,2.135153,-9.474392,-1.707464,10.441743,-10.356256,-3.804567,9.57476,7.833525,-4.688689,1.45508,15.483876,2.942609,-3.610112,1.331291,9.846972,-10.024256,-15.124889,t-SC-s
-7.846573,-1.821965,0.640206,-0.278105,-12.281243,4.781557,-5.003959,10.058729,-1.838972,-1.469567,-0.95895,4.987196,0.162087,-5.824994,-11.760448,2.077519,-9.825223,-2.357574,9.544052,-9.881085,-3.345588,9.317727,7.251251,-4.081588,1.414297,15.136176,2.69872,-3.52185,1.170044,9.188296,-9.615175,-14.017792,t-SC-s
-7.736378,-1.963276,1.035832,-0.07425,-12.63127,4.950849,-4.602913,10.174021,-2.260875,-1.162121,-1.218617,5.265249,0.218526,-6.05032,-11.583848,2.175684,-9.876457,-2.622922,9.5722,-9.829709,-3.23943,9.75993,7.26076,-4.121602,1.087047,15.047143,2.716609,-3.276377,1.179932,9.125673,-10.005945,-13.610412,t-SC-s
-7.024032,-1.878061,0.972836,-0.056027,-11.411348,3.989381,-4.556608,9.229693,-1.89569,-1.953774,-0.734396,4.862227,-0.077743,-4.929496,-11.150165,2.472896,-8.460812,-2.07847,9.251334,-8.908665,-3.575938,8.165793,6.891849,-3.600779,1.382232,14.262912,2.507043,-3.260007,1.252586,9.009557,-9.225841,-13.150776,t-SC-s
-7.164943,-2.579751,1.973228,-0.544657,-11.011419,3.051775,-4.136401,8.755352,-2.2886,-2.412291,-1.04743,4.415595,0.393638,-4.475986,-9.947771,2.077626,-8.153579,-2.552896,8.003831,-8.031705,-3.069293,8.204529,6.10727,-2.602055,1.083316,13.498513,2.025779,-2.95947,0.979002,8.174869,-8.778304,-11.172819,t-SC-s
-7.303622,-2.820212,2.114784,-0.667473,-11.232725,3.06255,-4.016214,8.869891,-2.748238,-2.362031,-1.30877,4.327151,0.586994,-4.734904,-10.19128,2.043226,-8.512552,-2.769137,8.215784,-8.281139,-3.033322,8.561562,6.209101,-2.705574,0.962142,13.787118,1.91248,-3.223064,1.115796,8.198285,-8.851557,-11.207583,t-SC-s
-6.743118,-2.997231,1.988737,-0.594731,-10.432035,2.672996,-4.112885,8.167463,-2.046479,-2.456543,-0.546696,4.167217,0.251476,-4.078711,-9.546529,2.417494,-7.818526,-2.458253,7.92862,-7.787475,-3.405593,7.24588,5.737259,-2.633611,1.286799,13.325734,1.678376,-3.244498,1.096648,8.16999,-8.237907,-11.07413,t-SC-s
-6.725139,-3.510805,2.777629,-0.946214,-10.516133,2.041399,-3.927624,7.895974,-2.300129,-2.793678,-0.987401,3.948684,0.681119,-3.814049,-9.06142,2.157086,-8.0812,-3.098911,7.155105,-7.258871,-2.806397,7.54782,5.26398,-2.213107,1.082987,12.855938,1.590631,-3.021218,0.940685,7.490243,-8.079951,-9.69733,t-SC-s
-6.967734,-3.690817,2.890685,-0.918141,-10.396353,2.258698,-3.953205,8.029057,-2.599081,-2.945539,-0.882816,4.104004,0.871847,-4.019861,-8.922,2.096907,-8.209474,-3.411215,7.267706,-7.273879,-2.671519,7.87079,5.405772,-1.969638,0.986432,13.153225,1.575671,-3.13508,0.893936,7.531748,-8.112121,-9.643645,t-SC-s
-6.016183,-3.650713,2.479077,-0.974765,-9.652634,1.272462,-3.407462,6.731522,-1.968391,-3.021147,-0.326888,3.610567,0.616246,-2.742976,-7.765189,2.297733,-6.703761,-2.453315,6.690926,-6.408223,-2.682571,6.267987,4.735685,-1.871186,1.419864,11.930988,1.098804,-3.088016,1.030494,7.26886,-7.203821,-8.52031,t-SC-s
-6.114633,-3.713146,2.997567,-0.916693,-9.483939,1.125017,-3.60045,6.668387,-2.0599,-3.14075,-0.729781,3.294146,0.791525,-2.82095,-7.569667,2.322133,-7.122331,-2.965229,6.428462,-6.361686,-2.626669,6.376502,4.49476,-1.575863,0.891691,11.835673,1.003372,-2.820286,0.849664,7.018544,-7.173165,-8.342624,t-SC-s
-6.369821,-4.189857,3.547697,-1.124035,-9.558871,1.045681,-3.699908,6.686028,-2.614479,-3.600301,-0.822991,3.299124,1.115555,-2.833221,-7.815949,2.248619,-7.307425,-3.594892,6.160915,-6.334532,-2.590199,6.566539,4.462395,-0.996115,1.07431,11.861756,1.058995,-3.098746,0.840708,6.816656,-6.944748,-7.941153,t-SC-s
-7.88853,1.760105,-2.96075,2.182987,-15.124829,8.647584,-6.056434,13.094384,-0.906211,0.461538,-0.387236,8.912231,-1.514575,-8.41228,-16.226512,2.695553,-10.927968,-1.171279,13.56404,-12.772136,-4.530759,11.258271,10.515518,-7.157312,1.616608,17.81019,4.662165,-4.177511,1.987274,12.331599,-12.45678,-20.074827,t-SC-s
-8.211298,1.267837,-2.493072,1.995511,-14.646078,8.282156,-6.07642,12.856985,-0.824229,0.26256,-0.636096,8.523613,-1.413549,-8.468871,-15.617237,2.668507,-11.071193,-1.72977,12.945053,-12.398368,-4.370778,10.966532,9.893015,-6.733244,1.606316,17.338719,4.362539,-3.963197,1.79013,11.923126,-11.819849,-19.450449,t-SC-s
-8.507804,1.024198,-2.747436,1.639478,-15.0929,8.578073,-6.4777,13.062488,-0.665331,0.28275,-0.675162,8.200169,-1.072243,-8.39808,-16.009429,2.479166,-11.702523,-1.723953,13.046027,-13.006373,-4.337632,11.260147,10.045141,-6.798989,1.940124,17.85998,4.376478,-4.222684,1.809908,12.008303,-11.930097,-19.889198,t-SC-s
-7.413777,0.91194,-1.62222,1.12682,-13.98132,7.747832,-5.707459,12.490085,-1.84528,0.230214,-0.685433,8.371327,-1.030558,-7.87401,-15.124756,2.521937,-10.231098,-1.532217,12.718811,-11.485189,-4.956272,10.456325,10.102825,-5.377412,1.255791,17.625053,3.926725,-3.703313,1.765155,11.935094,-12.123775,-18.385906,t-SC-s
-7.79961,-0.841086,-0.791055,0.857138,-13.613471,6.869506,-5.451436,11.988378,-1.662161,-0.59382,-0.586549,8.066644,-0.602127,-7.072835,-14.350526,2.878473,-10.529986,-2.476722,11.462674,-10.816236,-4.146441,10.280193,9.173026,-4.699693,1.564489,16.806307,3.669301,-3.553765,1.706629,10.698958,-11.515457,-16.733282,t-SC-s
-8.054296,-0.266985,-1.133691,1.108523,-13.880196,7.200719,-5.810443,12.18174,-1.604276,-0.727091,-0.797466,7.825837,-0.44822,-7.666736,-14.999991,2.629906,-10.859352,-2.598502,11.902373,-11.572348,-4.510066,10.335731,9.594475,-4.83305,1.594488,17.238411,3.800187,-3.949464,1.897708,11.199013,-11.458304,-17.646712,t-SC-s
-6.66926,-0.318786,-0.199253,1.196485,-12.961291,6.466163,-4.530089,11.598055,-2.116308,-0.793783,-0.76995,7.737002,-0.915541,-7.123774,-13.628025,2.870081,-9.673675,-2.588456,11.354653,-9.933744,-4.389954,9.532463,9.345346,-4.070202,0.362089,16.531218,3.231163,-3.344836,2.159362,11.097592,-11.826533,-15.777015,t-SC-s
-7.293429,-1.385944,0.420925,0.286178,-12.633255,5.546971,-4.615773,11.088387,-2.328133,-1.344172,-1.056764,6.816261,-0.081011,-6.571827,-12.834109,2.436916,-9.675042,-3.04754,10.306106,-9.612038,-4.162302,9.658643,8.468554,-3.313625,0.813555,16.186193,2.88273,-3.399382,1.73326,10.230154,-10.9479,-14.410832,t-SC-s
-7.368191,-1.316454,0.199532,0.62747,-13.082783,6.084313,-4.855013,11.299293,-2.124147,-1.31767,-0.866354,7.06697,-0.127191,-7.043769,-13.587343,2.816363,-10.299652,-3.218557,10.697068,-10.249605,-4.280861,9.730164,8.570433,-3.601183,1.210631,16.460366,3.184855,-3.574331,1.845537,10.485662,-11.047638,-15.401898,t-SC-s
-6.445119,-1.71224,0.872793,0.290629,-11.839255,5.141222,-4.626858,10.395606,-1.928344,-1.53798,-0.483538,6.979309,-0.455382,-5.904462,-12.515406,2.754723,-9.055023,-2.851494,9.918745,-8.605365,-3.870957,8.560937,8.232846,-3.032416,0.874031,15.494656,2.486246,-3.423078,1.649562,9.778092,-10.423674,-13.66188,t-SC-s
-7.256238,-2.710545,1.497784,-0.021639,-11.684494,4.971947,-4.698105,10.308358,-1.792752,-1.67278,-0.7156,6.89341,0.125565,-5.858482,-12.141432,2.754137,-9.596899,-3.776506,9.31366,-8.440332,-3.721003,8.741572,7.534875,-2.70693,1.09691,15.282231,2.40064,-3.361691,1.409113,9.321473,-10.05496,-13.118284,t-SC-s
-7.133669,-2.716969,1.328107,-0.066506,-12.274873,5.05952,-4.997945,10.438629,-2.022076,-2.206773,-0.333396,6.663854,0.16339,-5.933845,-12.818693,2.500385,-9.910152,-3.75753,9.636109,-9.133819,-3.873505,9.014254,8.160871,-2.858436,1.133977,15.718884,2.491739,-3.854428,1.643207,9.719123,-10.241021,-13.52077,t-SC-s
-8.424673,-7.518923,7.743076,-4.611525,-6.545392,-4.670927,0.952716,4.332793,-6.741874,-5.495191,-3.17293,3.054125,3.800712,-0.646313,-2.263624,0.538171,-2.646437,-5.792458,-0.38865,-1.545977,-1.430471,7.288676,-0.124893,3.343521,2.363894,7.110981,-1.24795,-0.98115,0.051028,2.500977,-4.682861,2.754326,t-SC-s
-8.467808,-7.553411,7.741023,-4.766955,-6.480423,-4.691353,0.684775,4.366784,-6.589381,-5.712151,-3.082763,2.846023,3.788414,-0.638955,-2.442538,0.452614,-2.88166,-5.908167,-0.397121,-1.58491,-1.46323,7.196513,-0.026222,3.358459,2.430066,7.120399,-1.120077,-1.163356,0.11761,2.611822,-4.696445,2.551998,t-SC-s
