@relation 'winequality-white-weka.filters.unsupervised.attribute.NumericToNominal-Rlast-weka.filters.unsupervised.attribute.RandomProjection-N9-R40-DSparse1-weka.filters.unsupervised.attribute.AddCluster-Wweka.clusterers.EM -I 100 -N 6 -X 10 -max -1 -ll-cv 1.0E-6 -ll-iter 1.0E-6 -M 1.0E-6 -K 10 -num-slots 1 -S 100'

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute quality {3,4,5,6,7,8,9}
@attribute cluster {cluster1,cluster2,cluster3,cluster4,cluster5,cluster6}

@data
17.828241,-219.499092,-14.214698,-0.554256,43.994091,11.156139,20.403559,-195.46564,0.519615,6,cluster3
24.431062,-178.639771,-16.635863,19.520213,52.481139,-6.403392,22.637904,-172.86262,0.103923,6,cluster3
77.293945,-302.983006,-15.59594,10.738715,105.481894,0.524811,21.789199,-288.945358,0.242487,5,cluster1
77.293945,-302.983006,-15.59594,10.738715,105.481894,0.524811,21.789199,-288.945358,0.242487,5,cluster1
19.018992,-174.814814,-18.54919,3.498743,47.977807,13.059663,24.854929,-150.239161,0.051962,7,cluster4
8.730541,-166.561661,-19.9349,2.37291,41.396014,13.137605,25.963442,-139.872768,0.311769,7,cluster4
44.324202,-242.002849,-17.510012,-3.689268,74.30498,16.99315,22.949673,-212.314078,-0.259808,7,cluster5
64.191864,-270.282735,-15.084101,-1.749371,88.854206,15.74261,20.230353,-245.037021,-0.571577,5,cluster5
57.845768,-260.094674,-19.576903,29.167736,89.720232,-13.989774,25.461147,-261.148696,0.069282,6,cluster2
54.577285,-210.885482,-19.415926,0.450333,86.082925,15.250707,25.253301,-182.913589,-0.242487,6,cluster4
61.379343,-291.564115,-17.853322,2.953147,88.334591,14.760537,24.369955,-266.416053,0.060622,6,cluster2
20.77013,-368.104721,-18.374219,-4.815101,53.000755,17.696363,24.54316,-335.627522,0.225167,5,cluster5
12.955844,-159.469814,-17.85734,-1.351,40.703194,17.493713,23.902301,-131.254914,-0.069282,6,cluster5
34.105431,-193.172544,-17.509683,-0.917987,62.353829,15.777251,23.486609,-165.898909,-0.086603,6,cluster5
37.447562,-189.778451,-17.683615,-2.71932,65.991136,17.630545,23.555891,-160.632747,-0.207846,6,cluster5
42.402734,-217.671623,-17.855313,-4.572614,73.612159,17.032988,23.746417,-186.623677,-0.138564,6,cluster5
30.70888,-196.361249,-19.07026,-4.797781,62.873444,18.739058,24.768327,-164.043883,-0.103923,6,cluster4
43.039869,-270.688226,-13.51159,26.673582,67.896392,-16.487392,19.485572,-275.167586,0.259808,6,cluster6
43.039869,-270.688226,-13.51159,26.673582,67.896392,-16.487392,19.485572,-275.167586,0.259808,6,cluster6
13.094685,-276.026164,-19.069498,1.177795,44.167296,14.261706,25.114737,-248.941115,0.207846,8,cluster4
18.342834,-283.179499,-19.069464,0.952628,49.363448,14.486873,25.166698,-255.869353,0.155885,7,cluster4
68.792382,-220.531117,-13.861083,13.839086,95.955615,-5.073177,19.173802,-212.256418,-0.381051,5,cluster6
57.969194,-260.496059,-14.378568,25.114737,83.658054,-14.227065,20.091789,-262.981656,0.017321,6,cluster6
43.227987,-303.235868,-13.340792,16.246637,67.896392,-6.147048,19.10452,-297.577916,0.155885,6,cluster6
1.298241,-160.154875,-20.456317,-0.103923,33.948196,16.601707,25.89416,-131.228033,0.207846,6,cluster4
21.407698,-154.322713,-18.204304,-2.026499,50.229473,17.455608,23.798378,-125.888466,-0.398372,7,cluster5
60.316626,-275.167759,-15.599161,4.589935,87.122156,7.468603,21.321545,-256.017582,-0.103923,5,cluster2
62.031373,-275.37732,-15.599144,4.451371,88.854206,7.608899,21.356186,-256.033188,-0.069282,5,cluster2
71.681581,-392.440486,-16.116075,6.47787,99.939332,6.011948,22.049007,-373.628266,-0.051962,5,cluster1
90.529688,-397.884391,-16.285885,21.789199,118.818685,-9.117515,22.118289,-394.442251,0.017321,5,cluster1
9.092938,-144.297482,-21.49508,5.646486,42.088835,12.730573,27.747454,-118.991561,0.051962,7,cluster4
12.992027,-255.108654,-17.682593,-2.875204,42.95486,16.277813,23.053596,-226.38415,-0.051962,6,cluster5
66.833605,-373.249328,-14.035847,8.261882,94.223564,0.696284,20.334276,-358.161087,0.086603,5,cluster1
66.833605,-373.249328,-14.035847,8.261882,94.223564,0.696284,20.334276,-358.161087,0.086603,5,cluster1
24.151907,-219.47836,-16.9843,16.246637,51.441909,-1.247077,23.469288,-209.169574,-0.034641,6,cluster3
24.632361,-176.825933,-19.933307,7.811549,56.811266,8.092141,26.188608,-155.450694,-0.017321,6,cluster3
28.461648,-257.073856,-17.853391,0.6755,56.984472,15.300937,24.179429,-230.013472,0.034641,5,cluster4
13.05994,-248.41911,-20.455243,5.559883,44.860116,12.721913,26.93339,-223.079761,0.727461,6,cluster4
66.833605,-373.249328,-14.035847,8.261882,94.223564,0.696284,20.334276,-358.161087,0.086603,5,cluster1
-6.825164,-158.100749,-20.283198,-2.857884,25.287942,19.48384,26.344493,-125.938263,-0.155885,6,cluster4
74.154066,-271.175296,-17.332858,3.256256,103.576638,9.900402,22.880391,-248.89028,-0.294449,7,cluster2
71.560441,-269.16513,-16.289176,14.549227,100.112537,-2.670822,21.737238,-259.387495,-0.017321,6,cluster2
71.560441,-269.16513,-16.289176,14.549227,100.112537,-2.670822,21.737238,-259.387495,-0.017321,6,cluster2
57.199419,-251.155854,-16.811112,11.466176,84.697284,2.856152,22.776468,-236.901422,0,6,cluster2
79.404137,-241.692102,-17.157695,12.765214,107.560355,1.515544,23.365365,-228.230603,-0.051962,6,cluster2
71.560441,-269.16513,-16.289176,14.549227,100.112537,-2.670822,21.737238,-259.387495,-0.017321,6,cluster2
76.791269,-288.234974,-16.289141,14.531906,105.308689,-2.636181,21.754558,-278.440088,-0.051962,6,cluster2
81.696281,-204.726033,-15.073397,20.247674,109.292406,-9.879618,21.061738,-201.38792,-0.277128,7,cluster6
74.154066,-271.175296,-17.332858,3.256256,103.576638,9.900402,22.880391,-248.89028,-0.294449,7,cluster2
-1.389676,-211.582702,-14.899673,21.113699,24.595121,-9.361735,20.80193,-209.236362,-0.086603,6,cluster3
46.500559,-165.938937,-22.365782,-1.835974,79.327927,21.654099,28.457595,-132.92643,-0.069282,7,cluster4
-4.99326,-351.098581,-14.55418,9.266472,23.555891,-0.374123,20.005187,-337.287692,0.294449,5,cluster1
29.845556,-364.227179,-19.933584,-0.588897,63.046649,15.290545,25.305262,-335.504026,-0.103923,6,cluster5
-1.389676,-211.582702,-14.899673,21.113699,24.595121,-9.361735,20.80193,-209.236362,-0.086603,6,cluster3
71.347849,-350.6161,-14.735076,-2.095781,97.16805,14.23919,20.386238,-324.883714,-0.294449,5,cluster1
90.196199,-340.343134,-14.904644,6.599114,116.393814,5.597988,20.507482,-323.101607,-0.311769,5,cluster1
71.347849,-350.6161,-14.735076,-2.095781,97.16805,14.23919,20.386238,-324.883714,-0.294449,5,cluster1
93.625677,-340.829823,-14.904626,6.096819,120.031121,5.94613,20.472841,-323.065252,-0.311769,5,cluster1
43.540726,-297.056673,-13.339822,16.211996,69.974853,-8.514762,18.810072,-292.290935,-0.242487,7,cluster6
43.540726,-297.056673,-13.339822,16.211996,69.974853,-8.514762,18.810072,-292.290935,-0.242487,7,cluster6
43.540726,-297.056673,-13.339822,16.211996,69.974853,-8.514762,18.810072,-292.290935,-0.242487,7,cluster6
43.540726,-297.056673,-13.339822,16.211996,69.974853,-8.514762,18.810072,-292.290935,-0.242487,7,cluster6
43.540726,-297.056673,-13.339822,16.211996,69.974853,-8.514762,18.810072,-292.290935,-0.242487,7,cluster6
43.540726,-297.056673,-13.339822,16.211996,69.974853,-8.514762,18.810072,-292.290935,-0.242487,7,cluster6
4.039004,-237.961403,-16.295273,-3.914435,33.255376,15.517443,22.066327,-209.011629,-0.207846,5,cluster5
5.164698,-236.277988,-16.815026,-3.238935,34.641016,15.721825,22.637904,-207.334865,-0.069282,5,cluster5
20.386567,-175.802828,-19.06955,-3.135012,51.268704,18.498303,24.837609,-144.955661,-0.225167,7,cluster4
40.980287,-301.162101,-19.243119,1.939897,70.667673,14.957991,25.305262,-274.917998,-0.138564,7,cluster4
46.278423,-238.955704,-20.97711,-3.152332,78.461902,21.14834,27.175877,-205.609777,-0.259808,8,cluster4
31.8697,-212.385837,-19.762734,-1.887935,62.353829,19.106252,26.067365,-181.465196,-0.121244,6,cluster4
57.468562,-246.497694,-20.109993,-3.031089,89.547027,19.390309,26.223249,-214.227821,-0.225167,7,cluster4
43.540726,-297.056673,-13.339822,16.211996,69.974853,-8.514762,18.810072,-292.290935,-0.242487,7,cluster6
34.2428,-206.269775,-19.069724,-2.823243,65.12511,18.203854,24.456557,-176.080441,-0.259808,5,cluster4
5.28712,-317.965522,-18.372694,3.481422,36.026657,10.859959,24.300673,-294.071951,0.121244,6,cluster3
47.376578,-198.134696,-14.388354,-4.226204,74.65139,14.282491,18.810072,-172.004562,-0.900666,5,cluster5
97.785682,-318.54737,-14.381928,15.415252,123.495223,-4.624576,20.022507,-311.46879,0.034641,6,cluster6
25.186322,-301.083552,-17.50873,-1.645448,55.252421,15.054986,23.157519,-273.056649,-0.069282,7,cluster5
101.417187,-304.559934,-15.946576,-0.450333,129.5574,12.19537,21.269584,-280.093816,-0.155885,6,cluster1
43.546598,-224.320256,-16.642168,-2.113102,71.706903,15.48973,22.239532,-196.931821,-0.138564,6,cluster5
66.685809,-255.098054,-17.855591,3.031089,94.916384,12.47423,23.746417,-231.573582,-0.242487,7,cluster2
125.328772,-346.33984,-14.551652,20.680687,152.247266,-10.205243,19.935905,-344.072932,-0.277128,5,cluster6
38.77556,-219.50266,-14.381079,17.147303,64.951905,-5.980771,19.537533,-213.80449,-0.519615,6,cluster6
8.039539,-140.624114,-17.50821,3.827832,37.412297,9.579973,22.897712,-119.010302,-0.121244,6,cluster3
9.900489,-309.290494,-15.422094,9.89001,38.971143,0.562917,20.472841,-295.299161,-0.311769,6,cluster1
30.987515,-171.245005,-18.722343,-0.155885,60.968188,16.037058,24.595121,-143.295421,0,7,cluster4
20.889052,-168.545344,-20.10859,2.06114,52.654345,14.739752,25.876839,-141.595673,0.086603,7,cluster4
125.328772,-346.33984,-14.551652,20.680687,152.247266,-10.205243,19.935905,-344.072932,-0.277128,5,cluster6
22.901799,-155.754045,-16.467716,-5.317396,53.000755,16.120197,21.754558,-125.946698,-0.086603,5,cluster5
49.275945,-217.413114,-19.590395,-0.814064,79.501132,17.949243,25.374544,-188.250505,-0.173205,6,cluster4
24.873029,-235.145902,-17.856664,-0.779423,52.481139,17.358613,23.729096,-207.393079,0.051962,6,cluster4
21.103134,-203.012116,-14.906202,3.429461,47.458192,7.62622,20.78461,-183.391098,0,5,cluster3
4.797521,-142.270913,-19.070139,-3.775871,36.373067,18.429021,25.23598,-110.383338,-0.138564,6,cluster4
44.204327,-275.480291,-17.681849,-5.611845,75.863825,17.37247,23.365365,-243.684618,-0.138564,5,cluster5
32.204852,-193.838171,-15.94616,5.403999,60.102163,6.40166,22.083648,-174.586357,-0.069282,6,cluster3
24.804111,-208.494473,-19.761557,-6.14878,59.062933,19.251745,25.305262,-174.42732,-0.103923,6,cluster4
32.204852,-193.838171,-15.94616,5.403999,60.102163,6.40166,22.083648,-174.586357,-0.069282,6,cluster3
19.292656,-183.75566,-21.497141,-1.749371,53.86678,18.099931,27.227839,-152.05435,0.363731,8,cluster4
22.808771,-150.12611,-20.111448,-1.801333,53.347165,19.631064,26.327172,-119.051906,-0.121244,6,cluster4
43.11892,-275.088258,-15.251192,7.932793,69.801648,4.376892,20.732648,-259.05889,-0.311769,5,cluster1
94.462448,-249.437972,-14.033214,14.376022,122.802402,-6.372215,19.156482,-241.650394,-0.294449,5,cluster6
24.804111,-208.494473,-19.761557,-6.14878,59.062933,19.251745,25.305262,-174.42732,-0.103923,6,cluster4
28.146432,-210.505921,-19.935299,-6.114139,62.353829,19.651848,25.58239,-176.157102,-0.155885,6,cluster4
24.042355,-177.043548,-18.548775,-1.108513,54.906011,15.462018,24.491198,-148.530042,0.242487,6,cluster4
43.041688,-228.259823,-20.6285,-1.506884,75.69062,18.404772,26.708223,-196.975971,-0.121244,6,cluster4
30.471381,-345.549921,-15.774376,-2.251666,57.504087,15.183157,21.910443,-318.22391,-0.034641,5,cluster5
40.590905,-254.335778,-16.116438,11.985792,69.108827,-0.214774,21.615994,-241.896778,-0.207846,6,cluster3
24.042355,-177.043548,-18.548775,-1.108513,54.906011,15.462018,24.491198,-148.530042,0.242487,6,cluster4
33.56136,-255.275433,-16.113858,20.888533,60.448573,-7.395857,22.395417,-250.881774,0.207846,6,cluster3
55.323435,-215.039304,-16.989686,-2.268987,83.311644,16.651936,23.001635,-186.588637,-0.086603,7,cluster5
14.827533,-180.369397,-17.683061,1.69741,42.60845,14.093697,23.642494,-155.405972,-0.103923,6,cluster4
25.912935,-207.941637,-18.722014,-2.39023,56.464856,17.608029,24.54316,-177.872681,-0.155885,6,cluster4
29.48626,-251.296497,-15.252613,5.629165,55.425626,6.564473,21.009776,-233.539165,-0.069282,6,cluster3
39.172477,-345.358391,-15.59497,14.064253,67.723187,-3.119424,21.009776,-335.354897,-0.069282,6,cluster1
8.462835,-302.471462,-13.51689,5.45596,33.948196,4.517189,19.537533,-285.230698,-0.103923,4,cluster1
-7.772405,-147.493479,-15.77448,-2.73664,19.918584,15.082698,21.113699,-120.558704,-0.259808,4,cluster5
102.290036,-373.528569,-14.727316,14.878316,129.903811,-4.946737,20.45552,-365.139139,0.34641,5,cluster1
102.290036,-373.528569,-14.727316,14.878316,129.903811,-4.946737,20.45552,-365.139139,0.34641,5,cluster1
102.290036,-373.528569,-14.727316,14.878316,129.903811,-4.946737,20.45552,-365.139139,0.34641,5,cluster1
31.893014,-218.12852,-14.214179,2.165064,57.330882,8.660254,20.420879,-197.303866,0.415692,4,cluster3
33.708896,-340.221821,-19.413103,-0.259808,67.549981,13.075252,24.352634,-313.00382,0.017321,6,cluster2
102.290036,-373.528569,-14.727316,14.878316,129.903811,-4.946737,20.45552,-365.139139,0.34641,5,cluster1
32.043512,-189.596638,-17.856872,-2.407551,60.621778,17.587244,23.729096,-160.641356,-0.173205,6,cluster5
56.486472,-244.045127,-19.238789,9.249151,87.122156,6.966308,25.513108,-224.630501,-0.103923,6,cluster2
31.893014,-218.12852,-14.214179,2.165064,57.330882,8.660254,20.420879,-197.303866,0.415692,4,cluster3
-8.035399,-118.299486,-17.682922,-0.450333,19.572174,16.889227,24.456557,-89.910342,0.554256,4,cluster5
24.717959,-172.997373,-19.934311,7.984754,54.386395,10.567242,25.980762,-151.848756,-0.225167,7,cluster4
48.583783,-337.973585,-16.63659,13.085644,76.556646,0.639127,22.655225,-325.24599,0.129904,5,cluster2
97.583119,-307.126141,-16.290561,14.904297,124.014838,-0.071014,21.598674,-297.013181,-0.545596,7,cluster1
11.59149,-184.810947,-15.774913,2.840563,36.719477,11.990988,22.066327,-162.413278,-0.121244,7,cluster3
41.233409,-356.760689,-15.421973,16.627688,67.896392,-4.517189,21.165661,-349.55231,0.103923,6,cluster1
1.267896,-253.056052,-17.33433,3.689268,29.964479,9.9489,22.585943,-231.727648,0.017321,6,cluster3
1.3382,-232.16823,-15.601257,3.74123,27.712813,8.599632,20.923174,-212.70902,-0.017321,6,cluster3
29.340317,-187.051718,-20.282938,-2.615397,63.219854,17.587244,26.067365,-155.340085,-0.034641,6,cluster4
-2.594508,-178.248709,-19.239516,10.496228,28.752043,4.770068,25.184019,-160.644352,0.190526,6,cluster3
23.146781,-223.770918,-16.292016,7.032126,50.749089,6.145316,22.239532,-205.621797,-0.173205,6,cluster3
23.161053,-235.780543,-16.295065,-1.454923,50.749089,14.601188,22.291494,-209.131348,-0.138564,6,cluster5
21.663383,-204.421209,-14.207389,20.836571,47.458192,-10.305702,20.195712,-202.402885,0.190526,5,cluster6
21.663383,-204.421209,-14.207389,20.836571,47.458192,-10.305702,20.195712,-202.402885,0.190526,5,cluster6
29.898522,-169.477846,-16.468478,-5.230793,59.755753,16.177355,21.771879,-139.814467,-0.121244,5,cluster5
21.663383,-204.421209,-14.207389,20.836571,47.458192,-10.305702,20.195712,-202.402885,0.190526,5,cluster6
46.436317,-184.808054,-18.89664,-0.606218,75.69062,17.561263,23.954263,-157.046813,-0.138564,7,cluster4
65.187464,-237.640835,-15.768591,13.232868,92.664718,-1.319823,21.719917,-226.548782,0.034641,6,cluster2
89.412568,-268.110432,-17.506929,1.506884,118.472275,12.446517,23.070917,-243.762543,-0.034641,6,cluster2
102.142743,-272.920735,-16.987712,2.857884,129.730605,11.488693,22.343455,-250.695544,-0.121244,7,cluster2
21.530102,-155.920236,-18.722759,-2.39023,52.481139,16.941189,24.647083,-126.005674,0,6,cluster4
61.380763,-208.441576,-14.205934,16.108073,89.373822,-7.30579,19.537533,-201.88126,-0.207846,5,cluster6
57.934016,-208.772363,-14.2059,15.744342,85.90972,-6.957648,19.520213,-201.896883,-0.207846,5,cluster6
16.470591,-194.08963,-19.590707,-0.433013,46.245757,17.59244,25.23598,-165.847849,-0.138564,6,cluster4
28.635546,-242.872079,-15.774237,-3.031089,56.464856,15.00822,21.061738,-215.93086,-0.190526,6,cluster5
26.762004,-227.364491,-18.02883,-1.576166,55.252421,17.008739,24.248711,-198.893213,-0.103923,6,cluster4
50.856632,-305.246086,-16.294978,0.207846,77.076261,14.057324,22.464699,-280.325651,0.069282,6,cluster2
60.772051,-170.157087,-15.247659,19.7627,87.814976,-8.492245,21.46011,-165.912731,-0.259808,6,cluster6
34.385556,-186.5254,-15.428225,-2.875204,62.353829,13.948205,21.702597,-159.001415,0,6,cluster5
60.772051,-170.157087,-15.247659,19.7627,87.814976,-8.492245,21.46011,-165.912731,-0.259808,6,cluster6
0.555677,-157.639452,-17.682818,-0.086603,28.232428,16.44409,24.317993,-129.777059,0.640859,4,cluster4
25.644173,-216.326789,-17.154803,10.115177,56.291651,1.544989,23.122878,-200.595161,0.086603,5,cluster3
12.928304,-226.092975,-14.212932,4.468691,38.105118,6.89183,20.230353,-207.473983,0.121244,5,cluster3
12.928304,-226.092975,-14.212932,4.468691,38.105118,6.89183,20.230353,-207.473983,0.121244,5,cluster3
47.923594,-240.16322,-19.072131,-1.766692,77.595876,17.973491,24.906891,-210.949412,0.155885,5,cluster4
44.320946,-240.351997,-19.245319,-1.801333,74.131775,18.179605,25.097416,-210.951162,0.121244,6,cluster4
14.345676,-210.204319,-19.758404,19.676097,41.222809,1.687017,27.175877,-199.200531,0.502295,6,cluster3
57.905645,-274.911381,-17.681052,4.555294,86.948951,9.997397,23.902301,-252.550051,0.242487,6,cluster2
12.088883,-239.037699,-20.283146,-0.121244,43.30127,17.8713,26.569659,-209.165088,0.069282,7,cluster4
19.524837,-314.230961,-19.411665,8.279203,51.788319,7.420106,25.028134,-293.562988,-0.034641,6,cluster2
12.544707,-306.436698,-19.41163,8.331164,45.033321,6.346234,25.89416,-285.751473,0.866025,6,cluster3
56.446012,-203.115658,-19.417814,-1.680089,86.25613,18.564121,25.807557,-172.981854,0.069282,6,cluster4
57.905645,-274.911381,-17.681052,4.555294,86.948951,9.997397,23.902301,-252.550051,0.242487,6,cluster2
12.088883,-239.037699,-20.283146,-0.121244,43.30127,17.8713,26.569659,-209.165088,0.069282,7,cluster4
13.85554,-233.820797,-20.283181,-0.173205,45.033321,17.902477,26.552339,-203.972365,0.034641,7,cluster4
27.141219,-280.228517,-19.243102,2.06114,56.638061,14.947598,25.322583,-254.161118,-0.121244,6,cluster4
60.860974,-339.667115,-14.552518,17.614957,88.507796,-7.924132,20.351597,-333.962086,0.398372,5,cluster6
94.717198,-315.292137,-15.770323,11.396894,122.282787,0.431281,21.425468,-302.65163,-0.155885,6,cluster1
83.447575,-351.950161,-14.55186,20.78461,110.678047,-10.847834,20.334276,-349.599698,0.381051,5,cluster6
56.94744,-195.925049,-13.685592,23.798378,80.886773,-12.408412,19.849302,-197.181202,0.034641,6,cluster6
56.94744,-195.925049,-13.685592,23.798378,80.886773,-12.408412,19.849302,-197.181202,0.034641,6,cluster6
56.94744,-195.925049,-13.685592,23.798378,80.886773,-12.408412,19.849302,-197.181202,0.034641,6,cluster6
56.94744,-195.925049,-13.685592,23.798378,80.886773,-12.408412,19.849302,-197.181202,0.034641,6,cluster6
25.424531,-233.297094,-20.803905,1.853294,55.772036,18.122448,27.556928,-204.063055,0.190526,7,cluster4
47.587646,-339.79591,-16.117183,2.771281,76.556646,8.44548,21.702597,-318.175551,-0.225167,5,cluster2
-7.428316,-106.865352,-15.7768,-0.086603,18.359739,13.63124,21.529392,-82.690288,-0.190526,4,cluster5
66.262912,-225.934059,-16.459835,24.369955,93.877154,-10.929241,22.655225,-224.762881,-0.051962,6,cluster2
56.94744,-195.925049,-13.685592,23.798378,80.886773,-12.408412,19.849302,-197.181202,0.034641,6,cluster6
23.621241,-213.913939,-15.765594,27.123916,49.709858,-13.473623,21.927763,-216.188918,0.034641,5,cluster3
23.621241,-213.913939,-15.765594,27.123916,49.709858,-13.473623,21.927763,-216.188918,0.034641,5,cluster3
20.425729,-181.221358,-17.332979,7.188011,48.497423,7.293666,23.330724,-162.434842,-0.103923,6,cluster3
20.425729,-181.221358,-17.332979,7.188011,48.497423,7.293666,23.330724,-162.434842,-0.103923,6,cluster3
20.425729,-181.221358,-17.332979,7.188011,48.497423,7.293666,23.330724,-162.434842,-0.103923,6,cluster3
20.425729,-181.221358,-17.332979,7.188011,48.497423,7.293666,23.330724,-162.434842,-0.103923,6,cluster3
32.411659,-232.85885,-15.600789,-4.572614,61.661009,14.279027,21.615994,-204.154889,0.190526,5,cluster5
26.486556,-155.517343,-16.468304,1.351,55.425626,10.2191,21.667956,-132.834475,-0.225167,6,cluster3
32.971423,-203.630181,-15.075666,14.427983,59.928958,-3.703125,20.45552,-195.330402,-0.017321,6,cluster3
23.621241,-213.913939,-15.765594,27.123916,49.709858,-13.473623,21.927763,-216.188918,0.034641,5,cluster3
102.865146,-320.40477,-14.550578,20.715328,130.250221,-10.730055,19.970546,-318.150402,-0.259808,5,cluster6
16.580853,-229.611117,-17.679112,3.966396,46.592167,9.455265,23.382686,-207.350661,-0.173205,6,cluster3
102.865146,-320.40477,-14.550578,20.715328,130.250221,-10.730055,19.970546,-318.150402,-0.259808,5,cluster6
20.740754,-227.64226,-16.983312,8.52169,50.922294,3.14194,22.637904,-210.895684,-0.103923,5,cluster3
102.865146,-320.40477,-14.550578,20.715328,130.250221,-10.730055,19.970546,-318.150402,-0.259808,5,cluster6
16.580853,-229.611117,-17.679112,3.966396,46.592167,9.455265,23.382686,-207.350661,-0.173205,6,cluster3
36.016057,-196.51696,-17.331108,8.885421,65.817931,4.006234,23.018955,-179.580552,-0.259808,6,cluster3
2.309084,-209.143143,-19.757244,14.376022,32.216145,3.294361,26.638941,-194.043644,0.450333,6,cluster3
88.879806,-284.571133,-14.558268,6.373947,114.834969,4.524117,20.4382,-268.299485,-0.034641,6,cluster1
92.326587,-288.379912,-14.558268,6.044857,118.472275,4.678269,20.4382,-271.765319,-0.017321,5,cluster1
22.788454,-283.879802,-14.727767,8.746857,50.575884,0.66684,20.264994,-269.978085,0.190526,5,cluster3
27.030662,-365.652969,-15.595108,12.886458,55.598831,-1.964146,21.027097,-354.447154,0,6,cluster1
36.771785,-226.42546,-19.935558,1.247077,69.108827,14.353505,26.084685,-198.741052,-0.051962,6,cluster4
23.992541,-228.481577,-17.160986,-1.506884,52.134729,16.049183,23.296083,-200.547408,-0.017321,6,cluster5
19.476253,-213.945306,-16.463801,8.885421,46.592167,5.275827,22.620584,-197.104992,0.017321,6,cluster3
70.935725,-242.374945,-16.983174,15.34597,98.900101,-1.247077,23.17484,-231.704681,-0.051962,6,cluster2
44.638032,-231.071547,-17.334746,-2.251666,73.612159,16.30033,23.451968,-202.235603,-0.086603,7,cluster5
8.540413,-180.83163,-18.722066,-1.056551,38.451528,16.963706,24.647083,-151.964613,-0.051962,6,cluster4
7.018235,-236.892624,-20.10568,3.290897,39.144348,13.288294,25.980762,-210.929113,0.155885,6,cluster4
85.858538,-255.461126,-15.942748,13.154926,111.890482,0.62527,22.066327,-243.889122,-0.025981,6,cluster2
37.689374,-210.780243,-19.069931,-3.204294,69.455237,17.500641,25.166698,-179.710612,-0.086603,5,cluster4
36.771785,-226.42546,-19.935558,1.247077,69.108827,14.353505,26.084685,-198.741052,-0.051962,6,cluster4
14.238999,-179.508204,-18.202312,-2.095781,43.994091,17.129982,24.023545,-150.222308,-0.051962,6,cluster4
20.164051,-224.306261,-18.962977,7.984754,50.749089,7.647004,25.166698,-204.047225,0.32909,7,cluster3
35.830531,-226.220095,-20.617004,3.862473,68.762417,12.623763,26.558112,-200.545676,0.294449,7,cluster4
13.876862,-176.058098,-14.554752,11.977131,41.91563,-2.547847,20.663366,-164.341848,0.66684,5,cluster3
80.452548,-270.620295,-19.417502,-2.528794,112.063687,17.635741,25.062775,-240.352014,0.138564,7,cluster2
20.164051,-224.306261,-18.962977,7.984754,50.749089,7.647004,25.166698,-204.047225,0.32909,7,cluster3
35.830531,-226.220095,-20.617004,3.862473,68.762417,12.623763,26.558112,-200.545676,0.294449,7,cluster4
62.761329,-347.204705,-14.730624,8.17528,89.027412,3.176581,20.45552,-332.03634,-0.155885,5,cluster1
29.643097,-271.619428,-16.637301,14.687791,57.677292,-1.725123,22.603263,-261.211362,0.103923,6,cluster3
64.660886,-240.228553,-16.468374,-5.196152,94.223564,16.329775,21.702597,-210.797477,-0.294449,7,cluster5
43.741528,-256.220227,-18.144647,-5.265434,76.903056,16.038214,23.827246,-224.695227,-0.051962,6,cluster5
59.565799,-204.341587,-18.030077,-2.251666,88.161386,18.077414,24.439237,-174.509887,-0.138564,6,cluster4
66.260262,-330.840099,-14.730434,8.937382,92.491513,2.192776,20.542123,-316.600493,-0.034641,5,cluster1
61.342779,-307.442015,-14.209277,7.603703,89.027412,1.399497,19.831982,-292.211295,0.069282,5,cluster1
66.260262,-330.840099,-14.730434,8.937382,92.491513,2.192776,20.542123,-316.600493,-0.034641,5,cluster1
30.474273,-267.693077,-17.295688,11.344933,59.582548,2.436995,23.365365,-252.614986,0.398372,5,cluster3
66.450822,-329.125334,-14.557194,8.746857,92.491513,2.210097,20.386238,-314.868477,-0.051962,5,cluster1
66.260262,-330.840099,-14.730434,8.937382,92.491513,2.192776,20.542123,-316.600493,-0.034641,5,cluster1
61.342779,-307.442015,-14.209277,7.603703,89.027412,1.399497,19.831982,-292.211295,0.069282,5,cluster1
64.099858,-274.365387,-13.513339,16.852854,90.586257,-8.793622,19.156482,-269.827656,-0.138564,8,cluster6
64.099858,-274.365387,-13.513339,16.852854,90.586257,-8.793622,19.156482,-269.827656,-0.138564,8,cluster6
64.099858,-274.365387,-13.513339,16.852854,90.586257,-8.793622,19.156482,-269.827656,-0.138564,8,cluster6
64.099858,-274.365387,-13.513339,16.852854,90.586257,-8.793622,19.156482,-269.827656,-0.138564,8,cluster6
64.099858,-274.365387,-13.513339,16.852854,90.586257,-8.793622,19.156482,-269.827656,-0.138564,8,cluster6
64.099858,-274.365387,-13.513339,16.852854,90.586257,-8.793622,19.156482,-269.827656,-0.138564,8,cluster6
64.099858,-274.365387,-13.513339,16.852854,90.586257,-8.793622,19.156482,-269.827656,-0.138564,8,cluster6
9.27049,-194.792808,-16.29458,-2.303628,37.758708,14.559619,21.997045,-167.569542,-0.086603,8,cluster5
64.099858,-274.365387,-13.513339,16.852854,90.586257,-8.793622,19.156482,-269.827656,-0.138564,8,cluster6
