@relation winequality-white-weka.filters.unsupervised.attribute.NumericToNominal-Rlast_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A12-N200-T1.0E-4

@attribute Source_0 numeric
@attribute Source_1 numeric
@attribute Source_2 numeric
@attribute Source_3 numeric
@attribute Source_4 numeric
@attribute Source_5 numeric
@attribute Source_6 numeric
@attribute Source_7 numeric
@attribute Source_8 numeric
@attribute Source_9 numeric
@attribute Source_10 numeric
@attribute quality {3,4,5,6,7,8,9}

@data
0.02852,0.03822,0.027483,0.126148,0.042424,0.051187,0.009933,0.060538,0.030749,0.053483,-0.033866,6
-0.007096,0.017274,0.056068,0.095476,0.045851,0.02407,0.009234,0.034903,0.02417,0.051266,-0.028515,6
-0.014072,0.047557,0.067576,0.122057,0.014945,0.080183,-0.00572,0.01422,-0.007031,0.079743,-0.043494,4
0.018647,0.03902,0.03427,0.115642,0.05857,0.074624,-0.003766,0.066498,0.015385,0.058667,-0.025057,7
-0.005433,0.026204,0.027036,0.099005,0.045814,0.029333,-0.016614,0.040857,0.008208,0.042609,-0.021742,5
-0.018787,0.023378,0.023911,0.090325,0.047567,0.023913,-0.011641,0.040818,0.001503,0.048432,-0.007559,5
-0.016374,0.051343,0.016393,0.101718,0.050735,0.038851,-0.010839,0.072102,-0.010408,0.0293,-0.05276,6
-0.005354,0.018102,0.057971,0.091783,0.048092,0.033931,0.002309,0.058304,-0.00217,0.045291,-0.02412,6
-0.005433,0.026204,0.027036,0.099005,0.045814,0.029333,-0.016614,0.040857,0.008208,0.042609,-0.021742,5
-0.018787,0.023378,0.023911,0.090325,0.047567,0.023913,-0.011641,0.040818,0.001503,0.048432,-0.007559,5
-0.005601,0.043559,0.040454,0.101713,0.036361,0.035592,0.003995,0.053505,0.018567,0.05248,-0.025732,6
-0.00234,0.068056,0.034446,0.067287,0.097294,0.033214,0.006058,0.026039,-0.009595,0.052757,-0.028541,5
-0.003133,0.026751,0.040089,0.099703,0.049391,0.05078,-0.004714,0.066534,0.018182,0.06681,-0.036514,7
0.003832,0.047961,0.038373,0.114612,0.044832,0.05154,0.012362,0.067419,0.013632,0.068944,-0.031054,6
0.018917,0.042611,0.036557,0.120633,0.041789,0.052862,0.006639,0.072738,0.014775,0.063927,-0.038783,6
0.011113,0.025902,0.041717,0.104733,0.042103,0.048644,0.011231,0.049899,0.029114,0.046704,-0.030605,6
-0.018179,0.022491,0.035123,0.08847,0.041302,0.025825,-0.008597,0.047243,0.006896,0.038134,-0.014031,6
-0.012951,0.031335,0.037273,0.095003,0.049448,0.051914,-0.027718,0.050702,0.02701,0.053471,-0.02113,6
-0.012951,0.031335,0.037273,0.095003,0.049448,0.051914,-0.027718,0.050702,0.02701,0.053471,-0.02113,6
0.011701,-0.008988,0.040314,0.087679,0.045701,0.017619,-0.016056,0.054887,0.001777,0.030216,-0.019075,6
-0.018179,0.022491,0.035123,0.08847,0.041302,0.025825,-0.008597,0.047243,0.006896,0.038134,-0.014031,6
0.012956,-0.010031,0.040065,0.0864,0.045798,0.018343,-0.015578,0.055553,0.000778,0.029549,-0.019523,6
0.011595,0.035691,0.038641,0.110299,0.044443,0.072416,-0.024093,0.063326,-0.006116,0.060821,-0.025172,6
-0.012951,0.031335,0.037273,0.095003,0.049448,0.051914,-0.027718,0.050702,0.02701,0.053471,-0.02113,6
-0.023359,0.036577,0.021927,0.091446,0.031934,0.007978,-0.01245,0.058631,0.02489,0.043489,-0.041918,6
-0.017886,0.021863,0.063398,0.067337,0.035113,0.025012,-0.011439,0.053269,-0.01284,0.028158,-0.022414,6
-0.017886,0.021863,0.063398,0.067337,0.035113,0.025012,-0.011439,0.053269,-0.01284,0.028158,-0.022414,6
-0.017886,0.021863,0.063398,0.067337,0.035113,0.025012,-0.011439,0.053269,-0.01284,0.028158,-0.022414,6
-0.004492,0.034008,0.039535,0.106871,0.029053,0.024574,0.016648,0.053509,0.032099,0.063122,-0.042699,6
-0.004067,0.047649,0.039963,0.08016,0.035461,0.006092,-0.028231,0.069767,0.00173,0.044772,-0.021371,6
-0.00265,0.039105,0.057337,0.079498,0.066706,0.075237,-0.019055,0.082001,-0.001885,0.026236,-0.005873,7
-0.004492,0.034008,0.039535,0.106871,0.029053,0.024574,0.016648,0.053509,0.032099,0.063122,-0.042699,6
-0.017886,0.021863,0.063398,0.067337,0.035113,0.025012,-0.011439,0.053269,-0.01284,0.028158,-0.022414,6
0.001835,0.058393,0.049589,0.112048,0.028383,0.051133,0.00986,0.056568,0.001221,0.053215,-0.038499,4
-0.01386,0.053138,0.03019,0.122456,0.03898,0.081654,-0.023292,0.049392,-0.014467,0.072188,-0.061469,6
-0.00584,0.050592,0.052658,0.100641,0.010985,0.021697,-0.012078,0.021626,-0.00139,0.06965,-0.03071,5
0.014966,0.029237,0.024156,0.125056,0.047331,0.055776,0.000534,0.058923,0.014949,0.073812,-0.023333,6
-0.00584,0.050592,0.052658,0.100641,0.010985,0.021697,-0.012078,0.021626,-0.00139,0.06965,-0.03071,5
-0.01386,0.053138,0.03019,0.122456,0.03898,0.081654,-0.023292,0.049392,-0.014467,0.072188,-0.061469,6
0.016296,0.040937,0.047851,0.10715,0.034868,0.040225,0.010855,0.060634,-0.000905,0.038366,-0.032419,6
0.020779,0.051798,0.028889,0.126725,0.040543,0.058807,-0.005903,0.066438,-0.001491,0.058036,-0.027466,6
0.002319,0.045082,0.041049,0.099046,0.038655,0.047113,0.004129,0.063524,0.006629,0.050458,-0.026437,6
-0.005639,0.048524,0.018945,0.096446,0.046062,0.025542,-0.006908,0.066881,0.018719,0.034702,-0.054966,7
0.016296,0.040937,0.047851,0.10715,0.034868,0.040225,0.010855,0.060634,-0.000905,0.038366,-0.032419,6
0.002319,0.045082,0.041049,0.099046,0.038655,0.047113,0.004129,0.063524,0.006629,0.050458,-0.026437,6
-0.024531,0.05887,0.07039,0.099069,0.014268,0.072447,-0.031675,0.024713,-0.004934,0.054245,-0.049128,4
0.020779,0.051798,0.028889,0.126725,0.040543,0.058807,-0.005903,0.066438,-0.001491,0.058036,-0.027466,6
-0.007939,0.048249,0.028408,0.117897,0.043738,0.054746,0.004765,0.055074,0.012995,0.044857,-0.035089,6
0.003007,0.047892,0.040252,0.104295,0.037221,0.022792,-0.010184,0.0479,0.031883,0.026319,-0.027109,6
-0.005704,0.042329,0.033626,0.098137,0.040275,0.031733,-0.004139,0.063318,0.021302,0.050011,-0.019572,7
0.010585,0.021678,0.03243,0.094635,0.052851,0.041758,-0.00977,0.058572,-0.010756,0.027697,-0.033067,5
-0.001333,0.04125,0.027484,0.101066,0.042814,0.0291,-0.011255,0.062451,0.016812,0.052227,-0.043568,7
0.015679,0.058392,0.034894,0.10872,0.041443,0.034335,-0.012039,0.066108,0.00894,0.05105,-0.000067,4
0.007823,0.046203,0.042642,0.109346,0.031119,0.037052,0.007049,0.067398,-0.00293,0.050663,-0.028638,7
0.018701,0.031602,0.036024,0.111369,0.030131,0.033513,-0.00518,0.060389,0.008944,0.061539,-0.023015,5
0.019433,0.041306,0.034319,0.116071,0.048351,0.055735,-0.01219,0.080868,0.005294,0.045699,-0.028961,7
-0.008492,0.056633,0.037741,0.10489,0.052094,0.064933,-0.004435,0.063245,0.004387,0.050725,-0.02385,6
-0.002218,0.051797,0.033782,0.100959,0.043688,0.039591,-0.00664,0.046348,0.019685,0.025885,-0.025776,6
0.007823,0.046203,0.042642,0.109346,0.031119,0.037052,0.007049,0.067398,-0.00293,0.050663,-0.028638,7
-0.007152,0.036167,0.034719,0.101733,0.048024,0.047055,0.010016,0.058366,0.022235,0.060709,-0.026508,7
-0.008727,0.02557,0.036703,0.083672,0.055802,0.047486,-0.013202,0.052615,0.016844,0.055784,-0.01387,7
-0.024094,0.026868,0.017372,0.093083,0.041297,0.01547,0.015696,0.064542,-0.0478,0.030981,-0.014452,6
-0.024094,0.026868,0.017372,0.093083,0.041297,0.01547,0.015696,0.064542,-0.0478,0.030981,-0.014452,6
-0.024094,0.026868,0.017372,0.093083,0.041297,0.01547,0.015696,0.064542,-0.0478,0.030981,-0.014452,6
-0.01196,0.045708,0.021414,0.094253,0.056189,0.038702,-0.012077,0.0732,0.012821,0.048293,-0.044664,7
0.003815,0.042623,0.021624,0.103215,0.062931,0.045055,-0.019155,0.051559,0.012852,0.04867,0.004249,5
-0.011846,0.027154,0.038083,0.084592,0.054861,0.045776,-0.01568,0.053201,0.016691,0.058259,-0.011867,7
-0.011155,0.0264,0.037252,0.083407,0.055755,0.046538,-0.014647,0.053487,0.015347,0.057742,-0.012081,7
-0.002091,0.034653,0.042269,0.086403,0.048944,0.032137,0.004536,0.059559,0.00435,0.044873,-0.028604,7
0.00835,0.037594,0.032344,0.103509,0.051142,0.039917,0.004559,0.071177,0.026726,0.057702,-0.025382,7
-0.009756,0.037363,0.031699,0.095175,0.046703,0.025436,-0.00197,0.071571,0.021458,0.071518,-0.044122,7
0.000183,0.016309,0.052189,0.085317,0.050273,0.036913,0.004302,0.061854,0.007693,0.047107,-0.024935,6
-0.009997,0.02259,0.037042,0.087101,0.072355,0.062697,-0.020147,0.068328,0.040223,0.049175,-0.025916,7
-0.012156,0.020429,0.026395,0.101952,0.055532,0.038059,-0.032754,0.032935,0.001823,0.039119,-0.009332,6
-0.004567,0.029391,0.062135,0.077888,0.044626,0.028408,0.013965,0.057572,0.000064,0.026453,-0.019886,6
-0.011128,0.045436,0.032376,0.09679,0.046794,0.041145,-0.028058,0.047589,0.019701,0.036568,-0.022796,7
-0.008084,0.038602,0.041069,0.093453,0.046987,0.041101,-0.024655,0.054363,0.009713,0.026858,-0.024136,6
0.003229,0.034151,0.031319,0.106859,0.04949,0.056921,-0.0142,0.072502,0.005151,0.051488,-0.049618,7
-0.0005,0.044678,0.041458,0.119274,0.02769,0.050147,0.006103,0.061908,0.013576,0.075933,-0.044827,6
-0.016582,0.032973,0.024504,0.102608,0.046383,0.025818,-0.01041,0.03723,-0.013578,0.050289,-0.009683,5
-0.019659,0.035998,0.037174,0.094048,0.03373,0.022274,-0.031305,0.035341,0.000704,0.049754,-0.029243,5
-0.0023,0.051617,0.047728,0.088399,0.051173,0.032685,-0.008763,0.062444,0.026226,0.038697,-0.03472,6
0.008301,0.031192,0.044273,0.09144,0.03096,0.002451,-0.012074,0.061099,-0.012058,0.034252,-0.014572,6
0.008301,0.031192,0.044273,0.09144,0.03096,0.002451,-0.012074,0.061099,-0.012058,0.034252,-0.014572,6
-0.016582,0.032973,0.024504,0.102608,0.046383,0.025818,-0.01041,0.03723,-0.013578,0.050289,-0.009683,5
-0.0023,0.051617,0.047728,0.088399,0.051173,0.032685,-0.008763,0.062444,0.026226,0.038697,-0.03472,6
-0.000109,0.048133,0.043145,0.08918,0.0497,0.030334,-0.014961,0.059291,0.025569,0.037448,-0.028778,6
0.008301,0.031192,0.044273,0.09144,0.03096,0.002451,-0.012074,0.061099,-0.012058,0.034252,-0.014572,6
-0.019659,0.035998,0.037174,0.094048,0.03373,0.022274,-0.031305,0.035341,0.000704,0.049754,-0.029243,5
0.016085,0.057621,0.031071,0.116917,0.045281,0.042584,0.004182,0.073318,0.005133,0.064066,-0.020666,6
-0.029115,0.006962,0.016633,0.105451,0.0461,0.022431,0.000797,0.034104,-0.00353,0.044999,-0.029975,5
0.002434,0.04903,0.024698,0.102356,0.050634,0.049853,-0.007862,0.056997,0.011261,0.046392,-0.023023,5
-0.012807,0.027088,0.052152,0.092268,0.035839,0.021474,-0.011021,0.049185,0.000141,0.041692,-0.047803,7
-0.012575,0.018693,0.073368,0.116269,0.028743,0.0491,-0.01249,0.051826,-0.039688,0.034359,-0.033477,6
-0.034554,0.007323,0.031156,0.078206,0.051385,0.009952,-0.021552,0.05561,0.033625,0.073857,-0.071331,7
-0.012807,0.027088,0.052152,0.092268,0.035839,0.021474,-0.011021,0.049185,0.000141,0.041692,-0.047803,7
0.016085,0.057621,0.031071,0.116917,0.045281,0.042584,0.004182,0.073318,0.005133,0.064066,-0.020666,6
-0.012575,0.018693,0.073368,0.116269,0.028743,0.0491,-0.01249,0.051826,-0.039688,0.034359,-0.033477,6
0.011896,0.044798,0.045692,0.114476,0.046667,0.073235,0.004832,0.068798,-0.002419,0.059709,-0.014942,7
-0.029115,0.006962,0.016633,0.105451,0.0461,0.022431,0.000797,0.034104,-0.00353,0.044999,-0.029975,5
0.002434,0.04903,0.024698,0.102356,0.050634,0.049853,-0.007862,0.056997,0.011261,0.046392,-0.023023,5
0.012734,0.033635,0.048564,0.071324,0.076608,0.033544,-0.014706,0.018704,0.011632,0.06285,-0.028694,5
0.012788,0.036473,0.048254,0.073318,0.075864,0.034209,-0.01586,0.018128,0.010346,0.062321,-0.027048,6
0.010594,0.034587,0.051072,0.069472,0.076341,0.032976,-0.012128,0.018638,0.011543,0.062103,-0.031464,6
0.005094,0.040368,0.042268,0.103245,0.036279,0.037552,-0.009016,0.059453,-0.004258,0.052563,-0.013779,6
0.005094,0.040368,0.042268,0.103245,0.036279,0.037552,-0.009016,0.059453,-0.004258,0.052563,-0.013779,6
-0.025848,0.017885,0.043013,0.079319,0.04348,0.027188,0.005023,0.048374,-0.023451,0.017464,-0.012629,6
0.005094,0.040368,0.042268,0.103245,0.036279,0.037552,-0.009016,0.059453,-0.004258,0.052563,-0.013779,6
0.000278,0.013952,0.042338,0.109879,0.036152,0.041268,-0.001748,0.051714,0.019072,0.055659,-0.031902,7
-0.002435,0.042932,0.056411,0.109441,0.029459,0.080916,-0.02688,0.047543,0.016667,0.082189,-0.037017,6
-0.029209,0.056721,0.01892,0.096763,0.039833,0.044905,-0.017271,0.06687,0.001219,0.031442,-0.041368,7
-0.001047,0.039946,0.033658,0.130696,0.035099,0.043717,-0.004431,0.048774,0.020591,0.031761,-0.032058,7
-0.022444,0.043208,0.027748,0.104576,0.044671,0.055267,-0.015407,0.073194,0.011192,0.051428,-0.047357,7
-0.023851,0.039421,0.040871,0.097146,0.028462,0.016743,-0.001393,0.059942,0.017173,0.041561,-0.013532,6
-0.007104,0.03822,0.032042,0.094038,0.052988,0.027705,-0.008354,0.06173,0.010674,0.048158,-0.033073,6
-0.033483,0.035935,0.015303,0.084603,0.058156,0.020234,-0.033859,0.058698,-0.000258,0.046552,-0.052292,6
-0.033483,0.035935,0.015303,0.084603,0.058156,0.020234,-0.033859,0.058698,-0.000258,0.046552,-0.052292,6
-0.007104,0.03822,0.032042,0.094038,0.052988,0.027705,-0.008354,0.06173,0.010674,0.048158,-0.033073,6
0.004607,0.048404,0.030061,0.096876,0.050404,0.033594,-0.019077,0.065677,0.010618,0.05705,-0.025807,7
-0.006674,0.030656,0.03859,0.088934,0.052124,0.032276,-0.007308,0.069399,0.012448,0.062014,-0.019499,6
0.007964,0.056691,0.036168,0.112151,0.03435,0.045667,-0.008951,0.068913,-0.003096,0.055542,-0.044263,7
-0.002024,0.053451,0.025525,0.104664,0.04348,0.033308,-0.019683,0.079155,-0.003327,0.072362,-0.055424,7
0.014849,0.035511,0.033621,0.110769,0.032853,0.032629,-0.005246,0.060179,0.002032,0.063263,-0.022898,5
-0.004341,0.04101,0.028974,0.111466,0.057969,0.058897,-0.003139,0.060887,0.017438,0.053336,-0.026663,6
-0.015384,0.054469,0.000445,0.10787,0.043787,0.017499,-0.004152,0.067372,-0.019723,0.040619,-0.008906,4
0.009611,0.010863,0.051199,0.07398,0.041824,0.023831,-0.024537,0.043822,-0.011895,0.038599,-0.021752,6
-0.015729,0.05136,0.027393,0.082485,0.041949,0.016009,-0.014046,0.059839,0.015606,0.020164,-0.011469,6
0.009611,0.010863,0.051199,0.07398,0.041824,0.023831,-0.024537,0.043822,-0.011895,0.038599,-0.021752,6
-0.003669,0.0422,0.048429,0.089058,0.054531,0.046746,-0.0016,0.054243,0.009323,0.017703,-0.009755,6
0.018928,0.036945,0.038628,0.121713,0.04912,0.081548,-0.002489,0.055903,-0.002539,0.079438,-0.024697,7
0.025282,0.032412,0.02714,0.118891,0.054659,0.052196,-0.020289,0.074934,0.003201,0.045954,-0.010936,7
-0.023692,0.021355,0.040022,0.089026,0.045734,0.021952,0.010201,0.069182,-0.011214,0.059698,-0.006622,8
-0.007901,0.030749,0.038557,0.088475,0.054477,0.047996,-0.011856,0.055868,0.009215,0.05207,-0.008662,7
0.000057,0.045686,0.033668,0.109537,0.050411,0.075771,-0.032369,0.064669,-0.001691,0.086272,-0.039119,8
-0.009679,0.037477,0.031835,0.100398,0.055072,0.05652,-0.015108,0.076832,0.004003,0.072715,-0.044577,8
-0.010784,0.041437,0.030401,0.092655,0.060908,0.047128,-0.01002,0.042404,0.022583,0.02482,0.002029,6
-0.017237,0.058817,0.055167,0.099303,0.034573,0.073362,-0.027879,0.020234,0.004533,0.051164,-0.030879,4
-0.006998,0.030647,0.025573,0.101379,0.057615,0.046019,-0.010255,0.067944,0.022927,0.070651,-0.039743,6
-0.020816,0.022715,0.024476,0.101797,0.071659,0.066611,0.004667,0.076019,-0.004714,0.080268,-0.003878,8
0.000057,0.045686,0.033668,0.109537,0.050411,0.075771,-0.032369,0.064669,-0.001691,0.086272,-0.039119,8
-0.003826,0.016307,0.039374,0.086936,0.04255,0.02053,-0.011495,0.063224,0.004872,0.050526,-0.043124,7
-0.009679,0.037477,0.031835,0.100398,0.055072,0.05652,-0.015108,0.076832,0.004003,0.072715,-0.044577,8
0.006333,0.047173,0.049724,0.102305,0.032804,0.044188,-0.001631,0.070516,-0.017773,0.041536,-0.013481,5
-0.019077,0.03809,0.032817,0.097978,0.05794,0.075626,-0.011382,0.062921,0.01398,0.059408,-0.038632,7
-0.010218,0.016953,0.051198,0.075828,0.038993,0.015299,-0.018424,0.052235,0.008819,0.045959,-0.030525,6
0.004105,0.040007,0.044635,0.117108,0.043277,0.055485,0.006568,0.07365,0.002413,0.069635,-0.028395,7
0.002676,0.04997,0.038383,0.123386,0.040052,0.060681,0.007432,0.059733,0.005797,0.079441,-0.042778,8
-0.004372,0.048673,0.036499,0.103952,0.059895,0.074115,-0.004551,0.081781,0.005607,0.071088,-0.019115,7
-0.013769,0.048819,0.039895,0.08279,0.038221,0.034782,-0.021887,0.028896,0.017529,0.036478,-0.023786,5
-0.00173,0.038039,0.038894,0.087741,0.050585,0.031414,-0.02374,0.054786,0.01677,0.061189,-0.004071,6
-0.005586,0.049088,0.036773,0.10382,0.059872,0.07364,-0.005274,0.082217,0.004858,0.072067,-0.01822,7
-0.008837,0.024893,0.011409,0.125821,0.059276,0.091792,-0.006178,0.044953,-0.016656,0.056675,-0.017133,6
0.011949,0.035973,0.060327,0.070968,0.048144,0.019435,-0.004547,0.042058,-0.025102,0.0122,-0.032863,5
0.00831,0.03876,0.046272,0.096603,0.035638,0.029602,0.002635,0.062844,-0.002553,0.039228,-0.017225,7
-0.02507,0.005512,0.028679,0.07924,0.061629,0.020693,-0.018435,0.060109,0.010592,0.029814,-0.052621,6
0.013636,0.029254,0.046399,0.108745,0.046899,0.047911,0.004935,0.077871,0.00623,0.058271,-0.027118,8
-0.01824,0.048112,0.01025,0.088249,0.061396,0.023878,-0.014706,0.069987,0.004971,0.048501,-0.041631,7
-0.02507,0.005512,0.028679,0.07924,0.061629,0.020693,-0.018435,0.060109,0.010592,0.029814,-0.052621,6
0.003322,0.035313,0.026927,0.104293,0.050694,0.05563,-0.015512,0.077117,-0.002527,0.049884,-0.048204,7
-0.02507,0.005512,0.028679,0.07924,0.061629,0.020693,-0.018435,0.060109,0.010592,0.029814,-0.052621,6
0.00892,0.053396,0.024004,0.105941,0.063839,0.022782,-0.014683,0.030235,0.00927,0.046779,-0.014306,5
-0.005517,0.023882,0.055247,0.080586,0.039709,0.035372,0.007271,0.072021,-0.002405,0.046688,-0.018318,5
0.011336,0.034463,0.019788,0.110609,0.071703,0.053759,-0.016406,0.071315,0.023809,0.044749,-0.021448,6
0.013636,0.029254,0.046399,0.108745,0.046899,0.047911,0.004935,0.077871,0.00623,0.058271,-0.027118,8
0.002434,0.030731,0.041826,0.093821,0.049932,0.048525,-0.008694,0.071563,0.014924,0.059138,0.00407,7
0.014178,0.036665,0.039392,0.105615,0.03541,0.034948,0.000389,0.071157,0.00074,0.046253,-0.02733,6
0.00831,0.03876,0.046272,0.096603,0.035638,0.029602,0.002635,0.062844,-0.002553,0.039228,-0.017225,7
0.003322,0.035313,0.026927,0.104293,0.050694,0.05563,-0.015512,0.077117,-0.002527,0.049884,-0.048204,7
0.011949,0.035973,0.060327,0.070968,0.048144,0.019435,-0.004547,0.042058,-0.025102,0.0122,-0.032863,5
-0.019631,0.034192,0.018146,0.08356,0.064162,0.022542,-0.011929,0.062138,0.01953,0.054384,-0.040677,6
-0.01824,0.048112,0.01025,0.088249,0.061396,0.023878,-0.014706,0.069987,0.004971,0.048501,-0.041631,7
-0.025339,0.005597,0.028893,0.079156,0.061534,0.020705,-0.018245,0.060033,0.010585,0.029803,-0.052884,6
-0.016124,0.051049,0.015416,0.090797,0.047108,0.029419,-0.018413,0.073576,0.002831,0.053989,-0.048585,6
0.00892,0.053396,0.024004,0.105941,0.063839,0.022782,-0.014683,0.030235,0.00927,0.046779,-0.014306,5
0.003643,0.057465,0.032907,0.100601,0.054822,0.024108,-0.01935,0.038332,0.008327,0.050928,-0.020646,5
0.008492,0.027383,0.050927,0.081616,0.034509,0.022115,-0.017007,0.056353,-0.023872,0.025589,-0.02147,5
0.008458,0.030496,0.03484,0.099535,0.040317,0.015249,-0.019694,0.048067,-0.007403,0.024002,-0.013874,6
0.008458,0.030496,0.03484,0.099535,0.040317,0.015249,-0.019694,0.048067,-0.007403,0.024002,-0.013874,6
0.008458,0.030496,0.03484,0.099535,0.040317,0.015249,-0.019694,0.048067,-0.007403,0.024002,-0.013874,6
0.008458,0.030496,0.03484,0.099535,0.040317,0.015249,-0.019694,0.048067,-0.007403,0.024002,-0.013874,6
-0.016387,0.044987,0.032631,0.094618,0.044548,0.021911,0.006169,0.070645,0.014058,0.068543,-0.042104,6
-0.00943,0.046226,0.02794,0.11511,0.060966,0.064539,0.000465,0.059605,0.007044,0.061299,-0.02465,6
-0.003357,0.021278,0.030213,0.094784,0.055577,0.011931,0.00029,0.023425,-0.009977,0.057785,-0.035848,5
-0.002177,0.033615,0.045982,0.092557,0.032756,0.026345,-0.019452,0.041648,0.030932,0.065428,-0.030272,5
-0.023209,0.066576,0.063614,0.114848,0.028716,0.101688,-0.017114,0.054907,-0.010364,0.092698,-0.037561,5
0.008458,0.030496,0.03484,0.099535,0.040317,0.015249,-0.019694,0.048067,-0.007403,0.024002,-0.013874,6
-0.009963,0.021817,0.048062,0.079203,0.0368,0.008035,-0.021861,0.051518,0.008673,0.046026,-0.028231,5
-0.002712,0.024185,0.039316,0.089297,0.038268,0.014811,-0.027286,0.041344,0.003431,0.040889,-0.012817,5
-0.003681,0.043212,0.037441,0.113077,0.021517,0.007228,0.01257,0.045422,0.026596,0.053246,-0.030347,4
-0.01123,0.03112,0.028576,0.101869,0.047161,0.048514,-0.028069,0.035747,0.003972,0.019831,0.015121,6
0.019403,0.042934,0.025655,0.112079,0.048792,0.02841,-0.014063,0.064166,0.016439,0.06445,0.00293,5
-0.00677,0.05232,0.036648,0.082934,0.037993,0.010097,-0.017934,0.051032,0.005063,0.039816,-0.011126,6
0.008492,0.027383,0.050927,0.081616,0.034509,0.022115,-0.017007,0.056353,-0.023872,0.025589,-0.02147,5
-0.016665,0.015583,0.021046,0.097135,0.047742,0.030362,-0.013939,0.042847,0.004784,0.047611,-0.006716,5
-0.00788,0.034288,0.025473,0.102916,0.051851,0.05981,-0.026392,0.062664,0.01751,0.051179,-0.029075,7
0.00603,0.05179,0.030421,0.096025,0.048235,0.023559,-0.021163,0.035521,0.015599,0.038606,-0.038194,5
0.004514,0.051811,0.031494,0.095645,0.048115,0.02433,-0.020383,0.033985,0.015503,0.03953,-0.040306,5
-0.009782,0.024513,0.040784,0.084915,0.052293,0.049178,-0.013269,0.059059,0.010104,0.049298,-0.011941,7
-0.016994,0.050441,0.024188,0.082815,0.062767,0.046922,-0.024536,0.064203,0.004583,0.046944,-0.024016,6
0.016953,0.038405,0.041822,0.106737,0.046547,0.05719,-0.002008,0.076735,-0.006114,0.0456,-0.009169,6
-0.010815,0.043858,0.042596,0.083519,0.050802,0.048158,-0.007581,0.075489,0.006274,0.053189,0.010988,7
-0.009782,0.024513,0.040784,0.084915,0.052293,0.049178,-0.013269,0.059059,0.010104,0.049298,-0.011941,7
-0.002717,0.045322,0.046951,0.103617,0.061962,0.071739,0.006661,0.085057,0.006656,0.046863,-0.02517,7
-0.002906,0.050117,0.025425,0.106855,0.049146,0.045973,-0.00348,0.042406,0.012306,0.029614,-0.00692,5
-0.002165,0.001124,0.05257,0.074797,0.03418,0.015913,-0.023007,0.06001,-0.011808,0.031584,-0.024974,6
0.01324,0.01893,0.043029,0.106209,0.049626,0.04914,-0.004298,0.0576,0.005352,0.063694,-0.026744,6
-0.002906,0.050117,0.025425,0.106855,0.049146,0.045973,-0.00348,0.042406,0.012306,0.029614,-0.00692,5
-0.009623,0.04252,0.020023,0.097577,0.057455,0.044615,-0.014349,0.079784,0.014877,0.050164,-0.043636,6
-0.025361,0.029845,0.060356,0.079877,0.038585,0.027761,-0.013249,0.042866,-0.002522,0.015979,-0.002116,5
0.02111,0.070575,0.048673,0.075674,0.123654,0.059588,0.03193,0.053448,-0.009863,0.078369,-0.041017,6
-0.01725,0.04429,0.012568,0.100764,0.055884,0.064552,-0.01447,0.080615,-0.01926,0.034732,-0.053689,4
-0.019924,0.051037,0.020838,0.063011,0.105737,0.006714,0.0317,0.010088,-0.007667,0.066308,-0.045542,5
-0.00244,0.047408,0.042938,0.092165,0.039031,0.039553,-0.020125,0.054835,0.014231,0.050356,0.011133,6
0.011334,0.027031,0.046086,0.084829,0.035848,0.006752,-0.003304,0.057274,-0.011539,0.032335,-0.009162,7
0.011334,0.027031,0.046086,0.084829,0.035848,0.006752,-0.003304,0.057274,-0.011539,0.032335,-0.009162,7
0.011334,0.027031,0.046086,0.084829,0.035848,0.006752,-0.003304,0.057274,-0.011539,0.032335,-0.009162,7
0.011334,0.027031,0.046086,0.084829,0.035848,0.006752,-0.003304,0.057274,-0.011539,0.032335,-0.009162,7
0.011334,0.027031,0.046086,0.084829,0.035848,0.006752,-0.003304,0.057274,-0.011539,0.032335,-0.009162,7
0.011334,0.027031,0.046086,0.084829,0.035848,0.006752,-0.003304,0.057274,-0.011539,0.032335,-0.009162,7
0.011334,0.027031,0.046086,0.084829,0.035848,0.006752,-0.003304,0.057274,-0.011539,0.032335,-0.009162,7
0.0044,0.038098,0.035572,0.109361,0.047319,0.039443,0.002834,0.05775,0.021399,0.068478,-0.036234,5
0.001854,0.017136,0.038046,0.08419,0.047596,-0.000531,-0.008161,0.041884,0.002884,0.063116,-0.021627,6
-0.014839,0.022342,0.054319,0.070299,0.045437,0.028015,-0.012515,0.042469,0.001431,0.029345,-0.024932,5
-0.006563,0.032553,0.037959,0.085233,0.062717,0.054181,-0.01833,0.054545,0.010199,0.034295,-0.029307,6
0.011334,0.027031,0.046086,0.084829,0.035848,0.006752,-0.003304,0.057274,-0.011539,0.032335,-0.009162,7
-0.009853,0.055259,0.038886,0.082618,0.040763,0.026957,-0.021101,0.064247,0.003445,0.036897,0.000536,5
0.003647,0.041531,0.020399,0.105221,0.054934,0.04195,-0.021156,0.055761,0.01454,0.045051,0.005743,5
0.006116,0.042119,0.020806,0.105109,0.055192,0.043183,-0.021062,0.054376,0.014672,0.044362,0.004169,5
-0.00991,0.051068,0.028765,0.108824,0.055456,0.076156,-0.050004,0.073827,0.005422,0.061836,-0.048424,8
0.003112,0.019724,0.034713,0.102592,0.032293,0.031031,0.010034,0.064497,0.017252,0.049057,-0.032269,6
